student_email,skill_name,proficiency
arya.saini428@example.com,Java,5
arya.saini428@example.com,C++,4
dalbir.viswanathan429@example.com,SQL,1
dalbir.viswanathan429@example.com,Java,2
dalbir.viswanathan429@example.com,React,5
dalbir.viswanathan429@example.com,C++,5
dalbir.viswanathan429@example.com,Python,2
rudra.pandya430@example.com,React,2
rudra.pandya430@example.com,C++,5
rudra.pandya430@example.com,Java,2
rudra.pandya430@example.com,Python,4
rudra.pandya430@example.com,SQL,5
vedhika.pant431@example.com,Python,4
vedhika.pant431@example.com,C++,1
vedhika.pant431@example.com,React,1
vedhika.pant431@example.com,SQL,3
nidhi.krishna432@example.com,SQL,1
nidhi.krishna432@example.com,React,3
nidhi.krishna432@example.com,C++,4
darika.malhotra433@example.com,SQL,1
darika.malhotra433@example.com,Python,3
kiaan.venkatesh434@example.com,C++,4
kiaan.venkatesh434@example.com,React,1
kiaan.venkatesh434@example.com,Python,1
avi.palan435@example.com,SQL,2
avi.palan435@example.com,Java,4
avi.palan435@example.com,C++,1
avi.palan435@example.com,React,2
avi.palan435@example.com,Python,2
vaishnavi.deshpande436@example.com,SQL,4
vaishnavi.deshpande436@example.com,React,1
vaishnavi.deshpande436@example.com,Java,1
vaishnavi.deshpande436@example.com,Python,2
vaishnavi.deshpande436@example.com,C++,2
jagdish.shan437@example.com,Python,1
jagdish.shan437@example.com,Java,3
jagdish.shan437@example.com,C++,5
jagdish.shan437@example.com,React,4
dakshesh.dhingra438@example.com,Java,4
dakshesh.dhingra438@example.com,Python,4
dakshesh.dhingra438@example.com,SQL,1
dakshesh.dhingra438@example.com,C++,4
aadhya.thakur439@example.com,React,2
aadhya.thakur439@example.com,Python,3
aadhya.thakur439@example.com,SQL,2
aadhya.thakur439@example.com,C++,4
aadhya.thakur439@example.com,Java,2
anvi.shukla440@example.com,SQL,3
anvi.shukla440@example.com,Python,2
anvi.shukla440@example.com,C++,3
anvi.shukla440@example.com,Java,3
hema.prashad441@example.com,Java,5
hema.prashad441@example.com,SQL,4
hema.prashad441@example.com,C++,5
chasmum.lanka442@example.com,Python,1
chasmum.lanka442@example.com,React,4
chasmum.lanka442@example.com,C++,2
chasmum.lanka442@example.com,Java,3
samarth.sethi443@example.com,SQL,3
samarth.sethi443@example.com,React,3
samarth.sethi443@example.com,C++,1
lakshmi.banik444@example.com,Java,1
lakshmi.banik444@example.com,SQL,4
harini.prabhakar445@example.com,C++,3
harini.prabhakar445@example.com,React,1
yamini.manne446@example.com,Python,1
yamini.manne446@example.com,C++,5
yamini.manne446@example.com,SQL,3
yamini.manne446@example.com,React,2
ansh.behl447@example.com,Java,5
ansh.behl447@example.com,React,5
ansh.behl447@example.com,Python,1
ansh.behl447@example.com,SQL,2
liam.gupta448@example.com,SQL,2
liam.gupta448@example.com,Python,3
liam.gupta448@example.com,Java,5
leela.mohan449@example.com,Python,2
leela.mohan449@example.com,React,2
leela.mohan449@example.com,C++,5
leela.mohan449@example.com,Java,1
leela.mohan449@example.com,SQL,3
pahal.andra450@example.com,SQL,5
pahal.andra450@example.com,Python,3
pahal.andra450@example.com,C++,4
darsh.aggarwal451@example.com,Java,2
darsh.aggarwal451@example.com,Python,2
darsh.aggarwal451@example.com,SQL,5
darsh.aggarwal451@example.com,React,1
siya.gaba452@example.com,Java,1
siya.gaba452@example.com,React,2
siya.gaba452@example.com,Python,4
siya.gaba452@example.com,C++,1
siya.gaba452@example.com,SQL,3
shivansh.sathe453@example.com,C++,1
shivansh.sathe453@example.com,Python,2
daksha.sane454@example.com,Java,1
daksha.sane454@example.com,SQL,3
daksha.sane454@example.com,C++,3
upasna.minhas455@example.com,Java,1
upasna.minhas455@example.com,Python,1
upasna.minhas455@example.com,C++,2
sanya.mutti456@example.com,C++,2
sanya.mutti456@example.com,SQL,5
rudra.deol457@example.com,React,1
rudra.deol457@example.com,Java,1
rudra.deol457@example.com,SQL,4
rudra.deol457@example.com,C++,4
rudra.deol457@example.com,Python,3
osha.soni458@example.com,Java,5
osha.soni458@example.com,React,3
manthan.dasgupta459@example.com,C++,5
manthan.dasgupta459@example.com,SQL,3
manthan.dasgupta459@example.com,Python,4
manthan.dasgupta459@example.com,Java,3
manthan.dasgupta459@example.com,React,4
dalaja.ahuja460@example.com,React,3
dalaja.ahuja460@example.com,Java,2
dalaja.ahuja460@example.com,Python,2
dalaja.ahuja460@example.com,C++,4
inaya.vora461@example.com,C++,2
inaya.vora461@example.com,React,1
inaya.vora461@example.com,SQL,2
inaya.vora461@example.com,Java,2
inaya.vora461@example.com,Python,1
jagdish.radhakrishnan462@example.com,Python,5
jagdish.radhakrishnan462@example.com,React,5
anya.kashyap463@example.com,Java,4
anya.kashyap463@example.com,Python,1
anya.kashyap463@example.com,React,5
anya.kashyap463@example.com,C++,1
anya.kashyap463@example.com,SQL,1
anvi.bajaj464@example.com,Python,4
anvi.bajaj464@example.com,SQL,5
vedika.trivedi465@example.com,Java,3
vedika.trivedi465@example.com,React,3
vedika.trivedi465@example.com,SQL,2
vedika.trivedi465@example.com,C++,4
vedika.trivedi465@example.com,Python,4
harrison.mandal466@example.com,Java,1
harrison.mandal466@example.com,C++,5
harrison.mandal466@example.com,Python,1
matthew.raman467@example.com,Java,2
matthew.raman467@example.com,SQL,5
matthew.raman467@example.com,Python,2
matthew.raman467@example.com,C++,5
urvashi.kibe468@example.com,React,5
urvashi.kibe468@example.com,Python,5
urvashi.kibe468@example.com,Java,4
jhalak.sankaran469@example.com,Python,3
jhalak.sankaran469@example.com,React,4
jhalak.sankaran469@example.com,Java,2
jhalak.sankaran469@example.com,SQL,2
jhalak.sankaran469@example.com,C++,1
gagan.babu470@example.com,Python,4
gagan.babu470@example.com,Java,2
gagan.babu470@example.com,React,3
qadim.banerjee471@example.com,Java,4
qadim.banerjee471@example.com,SQL,4
qadim.banerjee471@example.com,C++,5
qadim.banerjee471@example.com,Python,1
jackson.narayanan472@example.com,React,1
jackson.narayanan472@example.com,C++,5
aradhana.dhar473@example.com,SQL,5
aradhana.dhar473@example.com,React,2
aradhana.dhar473@example.com,Java,1
aradhana.dhar473@example.com,C++,2
aradhana.dhar473@example.com,Python,4
qadim.bath474@example.com,SQL,4
qadim.bath474@example.com,C++,4
chandani.hayer475@example.com,Java,1
chandani.hayer475@example.com,Python,4
aadhya.gopal476@example.com,React,5
aadhya.gopal476@example.com,SQL,5
aadhya.gopal476@example.com,Java,1
dipta.mander477@example.com,Java,4
dipta.mander477@example.com,SQL,1
ekapad.radhakrishnan478@example.com,C++,4
ekapad.radhakrishnan478@example.com,Python,5
ekapad.radhakrishnan478@example.com,SQL,5
arunima.sankar479@example.com,Python,4
arunima.sankar479@example.com,SQL,4
arunima.sankar479@example.com,C++,5
arunima.sankar479@example.com,React,3
yutika.sandhu480@example.com,Java,4
yutika.sandhu480@example.com,SQL,2
yutika.sandhu480@example.com,Python,5
yutika.sandhu480@example.com,C++,2
yutika.sandhu480@example.com,React,1
ekapad.ramachandran481@example.com,Python,4
ekapad.ramachandran481@example.com,Java,4
abha.talwar482@example.com,Python,4
abha.talwar482@example.com,C++,1
abha.talwar482@example.com,SQL,1
warda.mohanty483@example.com,Java,5
warda.mohanty483@example.com,SQL,2
warda.mohanty483@example.com,C++,5
ikshita.bir484@example.com,SQL,3
ikshita.bir484@example.com,Python,5
fitan.palla485@example.com,Java,2
fitan.palla485@example.com,C++,2
fitan.palla485@example.com,React,3
mugdha.ramachandran486@example.com,SQL,3
mugdha.ramachandran486@example.com,Java,2
arya.sunder487@example.com,React,1
arya.sunder487@example.com,Python,4
abha.grover488@example.com,Java,1
abha.grover488@example.com,Python,2
abha.grover488@example.com,C++,4
abha.grover488@example.com,React,2
noah.agate489@example.com,Python,3
noah.agate489@example.com,C++,5
noah.agate489@example.com,Java,3
noah.agate489@example.com,SQL,4
noah.agate489@example.com,React,5
kamya.gour490@example.com,C++,2
kamya.gour490@example.com,Java,4
kamya.gour490@example.com,SQL,1
kamya.gour490@example.com,React,2
vivaan.shanker491@example.com,SQL,4
vivaan.shanker491@example.com,C++,5
vivaan.shanker491@example.com,Java,4
vivaan.shanker491@example.com,React,3
vritti.de492@example.com,C++,4
vritti.de492@example.com,Python,2
vritti.de492@example.com,Java,3
mohini.bal493@example.com,Python,2
mohini.bal493@example.com,C++,2
mohini.bal493@example.com,SQL,5
mohini.bal493@example.com,Java,4
akshay.pandey494@example.com,Python,4
akshay.pandey494@example.com,React,1
akshay.pandey494@example.com,C++,5
akshay.pandey494@example.com,SQL,5
akshay.pandey494@example.com,Java,3
amrita.anne495@example.com,SQL,4
amrita.anne495@example.com,React,1
amrita.anne495@example.com,Python,2
amrita.anne495@example.com,C++,2
aradhana.more496@example.com,React,2
aradhana.more496@example.com,Python,1
aradhana.more496@example.com,SQL,1
aradhana.more496@example.com,C++,1
sanya.ram497@example.com,Java,3
sanya.ram497@example.com,C++,4
sanya.ram497@example.com,SQL,1
sanya.ram497@example.com,Python,2
hemang.goyal498@example.com,Java,3
hemang.goyal498@example.com,C++,4
hemang.goyal498@example.com,React,5
hemang.goyal498@example.com,SQL,1
hemang.goyal498@example.com,Python,4
fariq.nayak499@example.com,Java,2
fariq.nayak499@example.com,C++,1
fariq.nayak499@example.com,SQL,3
fariq.nayak499@example.com,React,3
fariq.nayak499@example.com,Python,1
